Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
--,"ASSIST  by CALDWELL,MARCELLUS",,,,,,,"ASSIST  by CALDWELL,MARCELLUS",2
00:36,,,,,"TURNOVER  by THOMAS,LARRY",,,"TURNOVER  by THOMAS,LARRY",2
00:35,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND DEF by HOLLAND,JASON",,,"REBOUND DEF by HOLLAND,JASON",2
00:33,"FOUL  by TOME,MATT",,,,,,,"FOUL  by TOME,MATT",2
00:33,,56,,65 (+9),"GOOD FT by HOLLAND,JASON",BSC 56-65 (+9),,"GOOD FT by HOLLAND,JASON",2
00:33,,56,,66 (+10),"GOOD FT by HOLLAND,JASON",BSC 56-66 (+10),,"GOOD FT by HOLLAND,JASON",2
00:33,"SUB IN by BORN,LEO",,,,,,,"SUB IN by BORN,LEO",2
00:33,"SUB OUT by TOME,MATT",,,,,,,"SUB OUT by TOME,MATT",2
00:25,"MISS JUMPER by BORN,CLAY",,,,,,,"MISS JUMPER by BORN,CLAY",2
--,,,,,"REBOUND DEF by THOMAS,LARRY",,,"REBOUND DEF by THOMAS,LARRY",2
00:23,"FOUL  by CARTER,KESHONN",,,,,,,"FOUL  by CARTER,KESHONN",2
00:23,,56,,67 (+11),"GOOD FT by THOMAS,LARRY",BSC 56-67 (+11),,"GOOD FT by THOMAS,LARRY",2
00:23,,,,,"MISS FT by THOMAS,LARRY",,,"MISS FT by THOMAS,LARRY",2
--,"REBOUND DEF by CALDWELL,MARCELLUS",,,,,,,"REBOUND DEF by CALDWELL,MARCELLUS",2
00:15,"MISS 3PTR by WILLIAMS,JORDEN",,,,,,,"MISS 3PTR by WILLIAMS,JORDEN",2
--,,,,,"REBOUND DEF by LEWIS,EVAN",,,"REBOUND DEF by LEWIS,EVAN",2
