Time Remaining,HCM,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,Period
02:43,"GOOD JUMPER by ROBERSON,ADAM(in the paint)",41,,83 (+42),,HCM 41-83 (+42),,"GOOD JUMPER by ROBERSON,ADAM(in the paint)",2
02:12,,,,,"MISS JUMPER by CRAIN,JOHN",,,"MISS JUMPER by CRAIN,JOHN",2
02:12,"BLOCK  by DENTSON,THOMAS",,,,,,,"BLOCK  by DENTSON,THOMAS",2
--,"REBOUND DEF by ROBERSON,ADAM",,,,,,,"REBOUND DEF by ROBERSON,ADAM",2
02:02,,,,,"FOUL  by HARDIMAN,BEN",,,"FOUL  by HARDIMAN,BEN",2
02:02,"GOOD FT by ROBERSON,ADAM",42,,83 (+41),,HCM 42-83 (+41),,"GOOD FT by ROBERSON,ADAM",2
02:02,"MISS FT by ROBERSON,ADAM",,,,,,,"MISS FT by ROBERSON,ADAM",2
--,,,,,"REBOUND DEF by HAYES,CONNER",,,"REBOUND DEF by HAYES,CONNER",2
01:53,,42,,85 (+43),"GOOD LAYUP by MCKAY,COLLIN(in the paint)",BSC 42-85 (+43),,"GOOD LAYUP by MCKAY,COLLIN(in the paint)",2
--,,,,,"ASSIST  by MARSCHNER,BRENDAN",,,"ASSIST  by MARSCHNER,BRENDAN",2
01:33,"TURNOVER  by CASTEEL,JONAH",,,,,,,"TURNOVER  by CASTEEL,JONAH",2
01:31,,,,,"STEAL  by HARDIMAN,BEN",,,"STEAL  by HARDIMAN,BEN",2
01:24,,,,,"TURNOVER  by CRAIN,JOHN",,,"TURNOVER  by CRAIN,JOHN",2
01:23,"STEAL  by DONALDSON,BILL",,,,,,,"STEAL  by DONALDSON,BILL",2
01:19,"TURNOVER  by DONALDSON,BILL",,,,,,,"TURNOVER  by DONALDSON,BILL",2
01:18,"SUB IN by DALLAS,MICHAEL",,,,,,,"SUB IN by DALLAS,MICHAEL",2
01:18,"SUB OUT by CASTEEL,JONAH",,,,,,,"SUB OUT by CASTEEL,JONAH",2
01:18,,,,,"SUB IN by DANIELS,ROB",,,"SUB IN by DANIELS,ROB",2
01:18,,,,,"SUB IN by PERKINS,ALEX",,,"SUB IN by PERKINS,ALEX",2
01:18,,,,,"SUB OUT by CRAIN,JOHN",,,"SUB OUT by CRAIN,JOHN",2
01:18,,,,,"SUB OUT by MARSCHNER,BRENDAN",,,"SUB OUT by MARSCHNER,BRENDAN",2
01:02,,42,,88 (+46),"GOOD 3PTR by PERKINS,ALEX",BSC 42-88 (+46),,"GOOD 3PTR by PERKINS,ALEX",2
--,,,,,"ASSIST  by DANIELS,ROB",,,"ASSIST  by DANIELS,ROB",2
00:40,"MISS JUMPER by DENTSON,THOMAS",,,,,,,"MISS JUMPER by DENTSON,THOMAS",2
00:40,,,,,"BLOCK  by HARDIMAN,BEN",,,"BLOCK  by HARDIMAN,BEN",2
--,,,,,"REBOUND DEF by HARDIMAN,BEN",,,"REBOUND DEF by HARDIMAN,BEN",2
00:21,,42,,90 (+48),"GOOD LAYUP by DANIELS,ROB(in the paint)",BSC 42-90 (+48),,"GOOD LAYUP by DANIELS,ROB(in the paint)",2
--,,,,,"ASSIST  by HAYES,CONNER",,,"ASSIST  by HAYES,CONNER",2
00:15,"MISS 3PTR by DONALDSON,BILL",,,,,,,"MISS 3PTR by DONALDSON,BILL",2
--,,,,,"REBOUND DEF by HAYES,CONNER",,,"REBOUND DEF by HAYES,CONNER",2
