Time Remaining,,Away Team Score,Play Team Indicator,Home Team Score,,Game Score,Team Indicator,Play,Period
01:07,"STEAL  by FERIA,NICK DE",,,,,,,"STEAL  by FERIA,NICK DE",2
01:03,"TURNOVER  by SHEN,KEVIN",,,,,,,"TURNOVER  by SHEN,KEVIN",2
01:03,"STEAL  by RAMEY,LENSE",,,,,,,"STEAL  by RAMEY,LENSE",2
00:57,"GOOD LAYUP by POWER,BRYSON(in the paint)",68,,87 (+19),,68-87 (+19),,"GOOD LAYUP by POWER,BRYSON(in the paint)",2
00:34,"FOUL  by POWER,BRYSON",,,,,,,"FOUL  by POWER,BRYSON",2
00:34,"GOOD FT by DARST,DANIEL",68,,88 (+20),,68-88 (+20),,"GOOD FT by DARST,DANIEL",2
00:34,"GOOD FT by DARST,DANIEL",68,,89 (+21),,68-89 (+21),,"GOOD FT by DARST,DANIEL",2
00:26,"MISS LAYUP by JENKINS,JARED",,,,,,,"MISS LAYUP by JENKINS,JARED",2
--,"REBOUND OFF by MOORE,DAVIS",,,,,,,"REBOUND OFF by MOORE,DAVIS",2
00:22,"GOOD 3PTR by MOORE,DAVIS",71,,89 (+18),,71-89 (+18),,"GOOD 3PTR by MOORE,DAVIS",2
00:08,"TURNOVER  by LOVE,KERRY",,,,,,,"TURNOVER  by LOVE,KERRY",2
00:08,"STEAL  by STEPHENS,CORBIN",,,,,,,"STEAL  by STEPHENS,CORBIN",2
00:05,"GOOD LAYUP by JENKINS,JARED(in the paint)",73,,89 (+16),,73-89 (+16),,"GOOD LAYUP by JENKINS,JARED(in the paint)",2
00:05,"FOUL  by RAMEY,LENSE",,,,,,,"FOUL  by RAMEY,LENSE",2
00:05,"GOOD FT by FERIA,NICK DE",73,,90 (+17),,73-90 (+17),,"GOOD FT by FERIA,NICK DE",2
00:05,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
00:05,"GOOD FT by FERIA,NICK DE",73,,91 (+18),,73-91 (+18),,"GOOD FT by FERIA,NICK DE",2
00:00,"MISS LAYUP by MOORE,DAVIS",,,,,,,"MISS LAYUP by MOORE,DAVIS",2
--,"REBOUND OFF by POWER,BRYSON",,,,,,,"REBOUND OFF by POWER,BRYSON",2
00:00,"MISS LAYUP by POWER,BRYSON",,,,,,,"MISS LAYUP by POWER,BRYSON",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
