Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,Period
07:07,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
07:03,,,,,"MISS 3PTR by EVANS,ANDREW",,,"MISS 3PTR by EVANS,ANDREW",2
07:03,"BLOCK  by SMITH,LUKE",,,,,,,"BLOCK  by SMITH,LUKE",2
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2
07:03,"SUB IN by THOMAS,ADRIAN",,,,,,,"SUB IN by THOMAS,ADRIAN",2
07:03,"SUB OUT by MCDONOUGH,SEAN",,,,,,,"SUB OUT by MCDONOUGH,SEAN",2
07:03,,,,,"SUB IN by MCINTYRE,WILLIAM",,,"SUB IN by MCINTYRE,WILLIAM",2
07:03,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
07:03,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
07:03,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
07:03,,,,,"SUB IN by SWIFT,DJ",,,"SUB IN by SWIFT,DJ",2
07:03,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
07:03,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
07:03,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
07:03,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
07:03,,,,,"SUB OUT by EVANS,ANDREW",,,"SUB OUT by EVANS,ANDREW",2
06:57,,,,,"TURNOVER  by GALVIN,OWEN",,,"TURNOVER  by GALVIN,OWEN",2
06:57,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",2
06:55,,,,,"FOUL  by SWIFT,DJ",,,"FOUL  by SWIFT,DJ",2
06:55,"GOOD FT by SMITH,LUKE",87,,103 (+16),,SEWANEE 87-103 (+16),,"GOOD FT by SMITH,LUKE",2
06:55,"GOOD FT by SMITH,LUKE",88,,103 (+15),,SEWANEE 88-103 (+15),,"GOOD FT by SMITH,LUKE",2
06:43,,,,,"TURNOVER  by NYAWATA,ANESU",,,"TURNOVER  by NYAWATA,ANESU",2
06:43,,,,,"FOUL  by NYAWATA,ANESU",,,"FOUL  by NYAWATA,ANESU",2
06:39,"GOOD LAYUP by BUESCHER,HUNTER(fastbreak)(in the paint)",90,,103 (+13),,SEWANEE 90-103 (+13),,"GOOD LAYUP by BUESCHER,HUNTER(fastbreak)(in the paint)",2
--,"ASSIST  by LEE,MATT",,,,,,,"ASSIST  by LEE,MATT",2
06:27,,,,,"MISS 3PTR by MCINTYRE,WILLIAM",,,"MISS 3PTR by MCINTYRE,WILLIAM",2
--,"REBOUND DEF by BUESCHER,HUNTER",,,,,,,"REBOUND DEF by BUESCHER,HUNTER",2
06:24,,,,,"FOUL  by FERIA,NICK DE",,,"FOUL  by FERIA,NICK DE",2
06:24,"GOOD FT by BUESCHER,HUNTER",91,,103 (+12),,SEWANEE 91-103 (+12),,"GOOD FT by BUESCHER,HUNTER",2
06:24,"GOOD FT by BUESCHER,HUNTER",92,,103 (+11),,SEWANEE 92-103 (+11),,"GOOD FT by BUESCHER,HUNTER",2
06:24,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
06:24,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
06:24,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
06:24,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
06:24,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
06:24,,,,,"SUB OUT by MCINTYRE,WILLIAM",,,"SUB OUT by MCINTYRE,WILLIAM",2
06:24,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
06:24,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
06:24,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
06:24,,,,,"SUB OUT by SWIFT,DJ",,,"SUB OUT by SWIFT,DJ",2
06:09,,92,,106 (+14),"GOOD 3PTR by NESTLEHUTT,JAKE",RHODES 92-106 (+14),,"GOOD 3PTR by NESTLEHUTT,JAKE",2
--,,,,,"ASSIST  by ASHBY,KENDRICK",,,"ASSIST  by ASHBY,KENDRICK",2
05:59,,,,,"FOUL  by LOVE,KERRY",,,"FOUL  by LOVE,KERRY",2
05:59,"GOOD FT by BUESCHER,HUNTER",93,,106 (+13),,SEWANEE 93-106 (+13),,"GOOD FT by BUESCHER,HUNTER",2
05:59,"GOOD FT by BUESCHER,HUNTER",94,,106 (+12),,SEWANEE 94-106 (+12),,"GOOD FT by BUESCHER,HUNTER",2
05:59,"SUB IN by MCDONOUGH,SEAN",,,,,,,"SUB IN by MCDONOUGH,SEAN",2
05:59,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
05:40,,94,,108 (+14),"GOOD LAYUP by DARST,DANIEL(in the paint)",RHODES 94-108 (+14),,"GOOD LAYUP by DARST,DANIEL(in the paint)",2
05:32,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2
05:32,,,,,"FOUL  by DALTON,PRICE",,,"FOUL  by DALTON,PRICE",2
05:32,"GOOD FT by SMITH,LUKE",95,,108 (+13),,SEWANEE 95-108 (+13),,"GOOD FT by SMITH,LUKE",2
05:32,"GOOD FT by SMITH,LUKE",96,,108 (+12),,SEWANEE 96-108 (+12),,"GOOD FT by SMITH,LUKE",2
05:32,,,,,"SUB IN by EVANS,ANDREW",,,"SUB IN by EVANS,ANDREW",2
05:32,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
05:32,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
05:32,,,,,"SUB IN by DALTON,PRICE",,,"SUB IN by DALTON,PRICE",2
05:32,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
05:32,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
05:32,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
05:32,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
05:32,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
05:32,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
05:16,,,,,"TURNOVER  by WEATHERFORD,MITCH",,,"TURNOVER  by WEATHERFORD,MITCH",2
05:14,"STEAL  by BUESCHER,HUNTER",,,,,,,"STEAL  by BUESCHER,HUNTER",2
05:12,"GOOD LAYUP by BUESCHER,HUNTER(fastbreak)(in the paint)",98,,108 (+10),,SEWANEE 98-108 (+10),,"GOOD LAYUP by BUESCHER,HUNTER(fastbreak)(in the paint)",2
05:01,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
05:01,,98,,109 (+11),"GOOD FT by SAMSON,VAUGHN",RHODES 98-109 (+11),,"GOOD FT by SAMSON,VAUGHN",2
05:01,,98,,110 (+12),"GOOD FT by SAMSON,VAUGHN",RHODES 98-110 (+12),,"GOOD FT by SAMSON,VAUGHN",2
05:01,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
05:01,"SUB OUT by CALDWELL,CAM",,,,,,,"SUB OUT by CALDWELL,CAM",2
04:50,"TURNOVER  by THOMAS,ADRIAN",,,,,,,"TURNOVER  by THOMAS,ADRIAN",2
04:50,"FOUL  by THOMAS,ADRIAN",,,,,,,"FOUL  by THOMAS,ADRIAN",2
04:50,,,,,"SUB IN by SWIFT,DJ",,,"SUB IN by SWIFT,DJ",2
04:50,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
04:50,,,,,"SUB IN by MCINTYRE,WILLIAM",,,"SUB IN by MCINTYRE,WILLIAM",2
04:50,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
04:50,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
04:50,,,,,"SUB OUT by EVANS,ANDREW",,,"SUB OUT by EVANS,ANDREW",2
04:50,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
04:50,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
04:50,,,,,"SUB OUT by DALTON,PRICE",,,"SUB OUT by DALTON,PRICE",2
04:50,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
04:41,,,,,"TURNOVER  by SWIFT,DJ",,,"TURNOVER  by SWIFT,DJ",2
04:40,"STEAL  by SMITH,LUKE",,,,,,,"STEAL  by SMITH,LUKE",2
04:34,,,,,"FOUL  by SWIFT,DJ",,,"FOUL  by SWIFT,DJ",2
04:34,"MISS FT by THOMAS,ADRIAN",,,,,,,"MISS FT by THOMAS,ADRIAN",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
04:34,"MISS FT by THOMAS,ADRIAN",,,,,,,"MISS FT by THOMAS,ADRIAN",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
04:34,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
04:34,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
04:34,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
04:34,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
04:34,,,,,"SUB OUT by SWIFT,DJ",,,"SUB OUT by SWIFT,DJ",2
04:34,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
04:34,,,,,"SUB OUT by MCINTYRE,WILLIAM",,,"SUB OUT by MCINTYRE,WILLIAM",2
04:34,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
04:30,,98,,113 (+15),"GOOD 3PTR by NYAWATA,ANESU",RHODES 98-113 (+15),,"GOOD 3PTR by NYAWATA,ANESU",2
--,,,,,"ASSIST  by LOVE,KERRY",,,"ASSIST  by LOVE,KERRY",2
04:17,,,,,"FOUL  by ASHBY,KENDRICK",,,"FOUL  by ASHBY,KENDRICK",2
04:17,"GOOD FT by THOMAS,ADRIAN",99,,113 (+14),,SEWANEE 99-113 (+14),,"GOOD FT by THOMAS,ADRIAN",2
04:17,"MISS FT by THOMAS,ADRIAN",,,,,,,"MISS FT by THOMAS,ADRIAN",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
04:04,,99,,115 (+16),"GOOD LAYUP by ASHBY,KENDRICK(in the paint)",RHODES 99-115 (+16),,"GOOD LAYUP by ASHBY,KENDRICK(in the paint)",2
03:53,,,,,"FOUL  by LOVE,KERRY",,,"FOUL  by LOVE,KERRY",2
03:53,TIMEOUT media by TEAM,,,,,,,TIMEOUT media by TEAM,2
03:53,"GOOD FT by LEE,MATT",100,,115 (+15),,SEWANEE 100-115 (+15),,"GOOD FT by LEE,MATT",2
03:53,"GOOD FT by LEE,MATT",101,,115 (+14),,SEWANEE 101-115 (+14),,"GOOD FT by LEE,MATT",2
03:53,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
03:53,,,,,"SUB IN by SAMSON,VAUGHN",,,"SUB IN by SAMSON,VAUGHN",2
03:53,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
03:53,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
03:53,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
03:53,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
03:53,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
03:53,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
03:53,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
03:53,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
03:35,,,,,"TURNOVER  by SAMSON,VAUGHN",,,"TURNOVER  by SAMSON,VAUGHN",2
03:21,"GOOD 3PTR by BUESCHER,HUNTER",104,,115 (+11),,SEWANEE 104-115 (+11),,"GOOD 3PTR by BUESCHER,HUNTER",2
03:03,,,,,"MISS 3PTR by SAMSON,VAUGHN",,,"MISS 3PTR by SAMSON,VAUGHN",2
--,"REBOUND DEF by THOMAS,ADRIAN",,,,,,,"REBOUND DEF by THOMAS,ADRIAN",2
02:51,"MISS 3PTR by MCDONOUGH,SEAN",,,,,,,"MISS 3PTR by MCDONOUGH,SEAN",2
--,,,,,"REBOUND DEF by GALVIN,OWEN",,,"REBOUND DEF by GALVIN,OWEN",2
02:34,"FOUL  by MCDONOUGH,SEAN",,,,,,,"FOUL  by MCDONOUGH,SEAN",2
02:34,,104,,116 (+12),"GOOD FT by SAMSON,VAUGHN",RHODES 104-116 (+12),,"GOOD FT by SAMSON,VAUGHN",2
02:34,,104,,117 (+13),"GOOD FT by SAMSON,VAUGHN",RHODES 104-117 (+13),,"GOOD FT by SAMSON,VAUGHN",2
02:34,,,,,"SUB IN by ASHBY,KENDRICK",,,"SUB IN by ASHBY,KENDRICK",2
02:34,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
02:34,,,,,"SUB IN by NYAWATA,ANESU",,,"SUB IN by NYAWATA,ANESU",2
02:34,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
02:34,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
02:34,,,,,"SUB OUT by FERIA,NICK DE",,,"SUB OUT by FERIA,NICK DE",2
02:34,,,,,"SUB OUT by SAMSON,VAUGHN",,,"SUB OUT by SAMSON,VAUGHN",2
02:34,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
02:34,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
02:34,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
02:21,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",2
--,,,,,"REBOUND DEF by BERRY,BRYCE",,,"REBOUND DEF by BERRY,BRYCE",2
02:09,,104,,120 (+16),"GOOD 3PTR by BERRY,BRYCE",RHODES 104-120 (+16),,"GOOD 3PTR by BERRY,BRYCE",2
--,,,,,"ASSIST  by DARST,DANIEL",,,"ASSIST  by DARST,DANIEL",2
01:53,"MISS LAYUP by SMITH,LUKE",,,,,,,"MISS LAYUP by SMITH,LUKE",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
01:39,,,,,"MISS JUMPER by ASHBY,KENDRICK",,,"MISS JUMPER by ASHBY,KENDRICK",2
--,,,,,"REBOUND OFF by LOVE,KERRY",,,"REBOUND OFF by LOVE,KERRY",2
01:35,,104,,123 (+19),"GOOD 3PTR by BERRY,BRYCE",RHODES 104-123 (+19),,"GOOD 3PTR by BERRY,BRYCE",2
--,,,,,"ASSIST  by LOVE,KERRY",,,"ASSIST  by LOVE,KERRY",2
01:17,"MISS 3PTR by MCDONOUGH,SEAN",,,,,,,"MISS 3PTR by MCDONOUGH,SEAN",2
--,"REBOUND OFF by LEE,MATT",,,,,,,"REBOUND OFF by LEE,MATT",2
01:10,"MISS 3PTR by BUESCHER,HUNTER",,,,,,,"MISS 3PTR by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
01:06,"FOUL  by MCDONOUGH,SEAN",,,,,,,"FOUL  by MCDONOUGH,SEAN",2
01:06,,,,,"MISS FT by DARST,DANIEL",,,"MISS FT by DARST,DANIEL",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
01:06,"SUB IN by HOWELL,TAYLOR",,,,,,,"SUB IN by HOWELL,TAYLOR",2
01:06,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
01:06,"SUB OUT by SMITH,LUKE",,,,,,,"SUB OUT by SMITH,LUKE",2
01:06,"SUB OUT by THOMAS,ADRIAN",,,,,,,"SUB OUT by THOMAS,ADRIAN",2
01:06,,,,,"SUB IN by DIXON,TADDEUS",,,"SUB IN by DIXON,TADDEUS",2
01:06,,,,,"SUB IN by MINX,COLIN",,,"SUB IN by MINX,COLIN",2
01:06,,,,,"SUB IN by MCINTYRE,WILLIAM",,,"SUB IN by MCINTYRE,WILLIAM",2
01:06,,,,,"SUB IN by ROTEMAN,EVAN",,,"SUB IN by ROTEMAN,EVAN",2
01:06,,,,,"SUB IN by FERIA,NICK DE",,,"SUB IN by FERIA,NICK DE",2
01:06,,,,,"SUB IN by GRUBBS,COBY",,,"SUB IN by GRUBBS,COBY",2
01:06,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
01:06,,,,,"SUB OUT by ASHBY,KENDRICK",,,"SUB OUT by ASHBY,KENDRICK",2
01:06,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
01:06,,,,,"SUB OUT by NYAWATA,ANESU",,,"SUB OUT by NYAWATA,ANESU",2
01:06,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
01:06,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
00:56,,104,,124 (+20),"GOOD FT by DARST,DANIEL",RHODES 104-124 (+20),,"GOOD FT by DARST,DANIEL",2
00:53,"MISS 3PTR by BUESCHER,HUNTER",,,,,,,"MISS 3PTR by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by DIXON,TADDEUS",,,"REBOUND DEF by DIXON,TADDEUS",2
00:51,,,,,"TURNOVER  by DIXON,TADDEUS",,,"TURNOVER  by DIXON,TADDEUS",2
00:49,"MISS 3PTR by BUESCHER,HUNTER",,,,,,,"MISS 3PTR by BUESCHER,HUNTER",2
--,"REBOUND OFF by HOWELL,TAYLOR",,,,,,,"REBOUND OFF by HOWELL,TAYLOR",2
00:46,"MISS 3PTR by CRUMLY,JONNY",,,,,,,"MISS 3PTR by CRUMLY,JONNY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
00:42,,,,,"MISS 3PTR by DIXON,TADDEUS",,,"MISS 3PTR by DIXON,TADDEUS",2
--,,,,,"REBOUND OFF by GRUBBS,COBY",,,"REBOUND OFF by GRUBBS,COBY",2
