14:54,,21 (+5),,16,"GOOD LAYUP by CRUMP,DAWSON(fastbreak)(in the paint)",CENTRE-M 21-16 (-5),,"GOOD LAYUP by CRUMP,DAWSON(fastbreak)(in the paint)",,,,,,
--,,,,,"ASSIST by SMITH,RJ",,,"ASSIST by SMITH,RJ",,,,,,
14:44,"MISS 3PTR by NIXON,BARRY",,,,,,,"MISS 3PTR by NIXON,BARRY",,,,,,
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",,,,,,
14:28,,,,,"MISS 3PTR by AYERS,PERRY",,,"MISS 3PTR by AYERS,PERRY",,,,,,
--,,,,,"REBOUND OFF by AYERS,PERRY",,,"REBOUND OFF by AYERS,PERRY",,,,,,
14:22,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
14:22,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
14:22,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
14:22,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
14:22,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
14:22,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
14:22,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
14:22,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
14:22,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
14:22,"SUB OUT by EDMOND,KENDALL",,,,,,,"SUB OUT by EDMOND,KENDALL",,,,,,
14:22,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",,,,,,
14:22,,,,,"SUB IN by RAKES,BAILEY",,,"SUB IN by RAKES,BAILEY",,,,,,
14:22,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
14:22,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",,,,,,
14:14,,,,,"TURNOVER by SMITH,RJ",,,"TURNOVER by SMITH,RJ",,,,,,
14:13,"STEAL by PINKARD,QUINCY",,,,,,,"STEAL by PINKARD,QUINCY",,,,,,
14:07,"MISS LAYUP by JACKSON,CHRIS",,,,,,,"MISS LAYUP by JACKSON,CHRIS",,,,,,
14:07,,,,,"BLOCK by WILLIAMS,JALEN",,,"BLOCK by WILLIAMS,JALEN",,,,,,
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,,,,,,
14:05,"MISS 3PTR by GRADY,SONTIAGO",,,,,,,"MISS 3PTR by GRADY,SONTIAGO",,,,,,
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",,,,,,
13:53,,21 (+3),,18,"GOOD LAYUP by SMITH,RJ(in the paint)",CENTRE-M 21-18 (-3),,"GOOD LAYUP by SMITH,RJ(in the paint)",,,,,,
13:47,"MISS LAYUP by PINKARD,QUINCY",,,,,,,"MISS LAYUP by PINKARD,QUINCY",,,,,,
--,,,,,"REBOUND DEF by WILLIAMS,JALEN",,,"REBOUND DEF by WILLIAMS,JALEN",,,,,,
13:45,"FOUL by PINKARD,QUINCY",,,,,,,"FOUL by PINKARD,QUINCY",,,,,,
13:45,,,,,"SUB IN by SNYDER,CALEB",,,"SUB IN by SNYDER,CALEB",,,,,,
13:45,,,,,"SUB IN by WALKER,ART",,,"SUB IN by WALKER,ART",,,,,,
13:45,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",,,,,,
13:45,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",,,,,,
13:41,,,,,"MISS LAYUP by SNYDER,CALEB",,,"MISS LAYUP by SNYDER,CALEB",,,,,,
--,,,,,"REBOUND OFF by SNYDER,CALEB",,,"REBOUND OFF by SNYDER,CALEB",,,,,,
13:37,,,,,"MISS LAYUP by SNYDER,CALEB",,,"MISS LAYUP by SNYDER,CALEB",,,,,,
--,"REBOUND DEF by SIMMONS,RILEY",,,,,,,"REBOUND DEF by SIMMONS,RILEY",,,,,,
13:33,"GOOD 3PTR by SIMMONS,RILEY(fastbreak)",24 (+6),,18,,GUMBB 24-18 (-6),,"GOOD 3PTR by SIMMONS,RILEY(fastbreak)",,,,,,
13:22,,,,,"TURNOVER by RAKES,BAILEY",,,"TURNOVER by RAKES,BAILEY",,,,,,
13:21,"STEAL by SIMMONS,RILEY",,,,,,,"STEAL by SIMMONS,RILEY",,,,,,
13:19,"MISS 3PTR by SIMMONS,RILEY",,,,,,,"MISS 3PTR by SIMMONS,RILEY",,,,,,
--,,,,,"REBOUND DEF by SNYDER,CALEB",,,"REBOUND DEF by SNYDER,CALEB",,,,,,
13:15,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
13:15,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
13:15,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
13:15,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
13:15,"SUB IN by EDMOND,KENDALL",,,,,,,"SUB IN by EDMOND,KENDALL",,,,,,
13:15,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
13:15,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
13:15,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
13:15,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
13:15,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
13:15,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
13:15,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",,,,,,
13:03,"FOUL by BANKOWSKI,DUSTIN",,,,,,,"FOUL by BANKOWSKI,DUSTIN",,,,,,
13:03,,,,,"MISS FT by BATES,JACOB",,,"MISS FT by BATES,JACOB",,,,,,
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,,,,,,
13:03,,24 (+5),,19,"GOOD FT by BATES,JACOB",CENTRE-M 24-19 (-5),,"GOOD FT by BATES,JACOB",,,,,,
13:03,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",,,,,,
13:03,,,,,"SUB OUT by SNYDER,CALEB",,,"SUB OUT by SNYDER,CALEB",,,,,,
12:49,"TURNOVER by MURPHY,RAKIM",,,,,,,"TURNOVER by MURPHY,RAKIM",,,,,,
12:35,,24 (+3),,21,"GOOD LAYUP by RAKES,BAILEY(in the paint)",CENTRE-M 24-21 (-3),,"GOOD LAYUP by RAKES,BAILEY(in the paint)",,,,,,
12:24,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",,,,,,
12:18,,24 (+1),,23,"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",CENTRE-M 24-23 (-1),,"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",,,,,,
--,,,,,"ASSIST by AYERS,PERRY",,,"ASSIST by AYERS,PERRY",,,,,,
12:11,"MISS 3PTR by MURPHY,RAKIM",,,,,,,"MISS 3PTR by MURPHY,RAKIM",,,,,,
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",,,,,,
12:05,,,,,"TURNOVER by WALKER,ART",,,"TURNOVER by WALKER,ART",,,,,,
12:05,"STEAL by VINSEL,KAMERON",,,,,,,"STEAL by VINSEL,KAMERON",,,,,,
12:05,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
12:05,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
12:05,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
12:05,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
12:05,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
12:05,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
12:05,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
12:05,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
12:05,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
12:05,"SUB OUT by EDMOND,KENDALL",,,,,,,"SUB OUT by EDMOND,KENDALL",,,,,,
12:05,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",,,,,,
12:05,,,,,"SUB IN by SNYDER,CALEB",,,"SUB IN by SNYDER,CALEB",,,,,,
12:05,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
12:05,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",,,,,,
12:01,"GOOD 3PTR by JACKSON,CHRIS",27 (+4),,23,,GUMBB 27-23 (-4),,"GOOD 3PTR by JACKSON,CHRIS",,,,,,
--,"ASSIST by PINKARD,QUINCY",,,,,,,"ASSIST by PINKARD,QUINCY",,,,,,
11:36,,27 (+2),,25,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",CENTRE-M 27-25 (-2),,"GOOD LAYUP by SPITZER,JAKOB(in the paint)",,,,,,
--,,,,,"ASSIST by RAKES,BAILEY",,,"ASSIST by RAKES,BAILEY",,,,,,
11:29,,,,,"FOUL by SNYDER,CALEB",,,"FOUL by SNYDER,CALEB",,,,,,
11:29,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",,,,,,
11:29,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",,,,,,
11:27,"MISS LAYUP by SIMMONS,RILEY",,,,,,,"MISS LAYUP by SIMMONS,RILEY",,,,,,
11:27,,,,,"BLOCK by WALKER,ART",,,"BLOCK by WALKER,ART",,,,,,
--,"REBOUND OFF by SIMMONS,RILEY",,,,,,,"REBOUND OFF by SIMMONS,RILEY",,,,,,
11:22,"GOOD JUMPER by SIMMONS,RILEY(in the paint)",29 (+4),,25,,GUMBB 29-25 (-4),,"GOOD JUMPER by SIMMONS,RILEY(in the paint)",,,,,,
11:13,,,,,"TURNOVER by WALKER,ART",,,"TURNOVER by WALKER,ART",,,,,,
11:12,"STEAL by JOHNSON,HENRY",,,,,,,"STEAL by JOHNSON,HENRY",,,,,,
11:12,"GOOD LAYUP by JOHNSON,HENRY(in the paint)",31 (+6),,25,,GUMBB 31-25 (-6),,"GOOD LAYUP by JOHNSON,HENRY(in the paint)",,,,,,
11:03,,31 (+4),,27,"GOOD LAYUP by RAKES,BAILEY(in the paint)",CENTRE-M 31-27 (-4),,"GOOD LAYUP by RAKES,BAILEY(in the paint)",,,,,,
11:01,"FOUL by SIMMONS,RILEY",,,,,,,"FOUL by SIMMONS,RILEY",,,,,,
11:01,,31 (+3),,28,"GOOD FT by RAKES,BAILEY",CENTRE-M 31-28 (-3),,"GOOD FT by RAKES,BAILEY",,,,,,
11:01,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
11:01,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
11:01,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
11:01,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
11:01,"SUB IN by EDMOND,KENDALL",,,,,,,"SUB IN by EDMOND,KENDALL",,,,,,
11:01,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
11:01,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
11:01,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
11:01,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
11:01,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
11:01,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",,,,,,
11:01,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",,,,,,
11:01,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",,,,,,
11:01,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",,,,,,
10:54,,,,,"FOUL by SPITZER,JAKOB",,,"FOUL by SPITZER,JAKOB",,,,,,
10:52,"MISS LAYUP by NIXON,BARRY",,,,,,,"MISS LAYUP by NIXON,BARRY",,,,,,
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",,,,,,
10:44,,31 (+1),,30,"GOOD LAYUP by SMITH,RJ(in the paint)",CENTRE-M 31-30 (-1),,"GOOD LAYUP by SMITH,RJ(in the paint)",,,,,,
--,,,,,"ASSIST by BAUGHMAN,CARTER",,,"ASSIST by BAUGHMAN,CARTER",,,,,,
10:28,"GOOD 3PTR by BANKOWSKI,DUSTIN",34 (+4),,30,,GUMBB 34-30 (-4),,"GOOD 3PTR by BANKOWSKI,DUSTIN",,,,,,
--,"ASSIST by NIXON,BARRY",,,,,,,"ASSIST by NIXON,BARRY",,,,,,
10:13,,,,,"TURNOVER by BAUGHMAN,CARTER",,,"TURNOVER by BAUGHMAN,CARTER",,,,,,
10:12,"STEAL by NIXON,BARRY",,,,,,,"STEAL by NIXON,BARRY",,,,,,
10:10,"MISS LAYUP by NIXON,BARRY",,,,,,,"MISS LAYUP by NIXON,BARRY",,,,,,
10:10,,,,,"BLOCK by SMITH,RJ",,,"BLOCK by SMITH,RJ",,,,,,
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,,,,,,
10:09,,,,,"SUB IN by AYERS,PERRY",,,"SUB IN by AYERS,PERRY",,,,,,
10:09,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",,,,,,
10:09,,,,,"SUB OUT by SNYDER,CALEB",,,"SUB OUT by SNYDER,CALEB",,,,,,
10:09,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",,,,,,
10:07,"MISS LAYUP by EDMOND,KENDALL",,,,,,,"MISS LAYUP by EDMOND,KENDALL",,,,,,
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",,,,,,
9:58,,,,,"MISS 3PTR by BAUGHMAN,CARTER",,,"MISS 3PTR by BAUGHMAN,CARTER",,,,,,
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,,,,,,
9:55,"FOUL by NIXON,BARRY",,,,,,,"FOUL by NIXON,BARRY",,,,,,
9:55,,,,,"MISS FT by SPITZER,JAKOB",,,"MISS FT by SPITZER,JAKOB",,,,,,
--,"REBOUND DEF by JOHNSON,HENRY",,,,,,,"REBOUND DEF by JOHNSON,HENRY",,,,,,
9:55,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
9:55,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
9:55,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
9:55,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
9:55,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
9:55,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
9:55,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
9:55,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
9:55,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
9:55,"SUB OUT by EDMOND,KENDALL",,,,,,,"SUB OUT by EDMOND,KENDALL",,,,,,
9:55,,,,,"SUB IN by RAKES,BAILEY",,,"SUB IN by RAKES,BAILEY",,,,,,
9:55,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",,,,,,
9:50,"GOOD LAYUP by PINKARD,QUINCY(fastbreak)(in the paint)",36 (+6),,30,,GUMBB 36-30 (-6),,"GOOD LAYUP by PINKARD,QUINCY(fastbreak)(in the paint)",,,,,,
--,"ASSIST by JOHNSON,HENRY",,,,,,,"ASSIST by JOHNSON,HENRY",,,,,,
9:32,,,,,"MISS 3PTR by CRUMP,DAWSON",,,"MISS 3PTR by CRUMP,DAWSON",,,,,,
--,"REBOUND DEF by JOHNSON,HENRY",,,,,,,"REBOUND DEF by JOHNSON,HENRY",,,,,,
9:19,,,,,"FOUL by SPITZER,JAKOB",,,"FOUL by SPITZER,JAKOB",,,,,,
9:19,"GOOD FT by JACKSON,CHRIS",37 (+7),,30,,GUMBB 37-30 (-7),,"GOOD FT by JACKSON,CHRIS",,,,,,
9:19,"MISS FT by JACKSON,CHRIS",,,,,,,"MISS FT by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",,,,,,
9:19,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
9:19,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",,,,,,
9:07,,37 (+5),,32,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 37-32 (-5),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by SMITH,RJ",,,"ASSIST by SMITH,RJ",,,,,,
9:00,"TURNOVER by JOHNSON,HENRY",,,,,,,"TURNOVER by JOHNSON,HENRY",,,,,,
8:52,"FOUL by JACKSON,CHRIS",,,,,,,"FOUL by JACKSON,CHRIS",,,,,,
8:52,,,,,"MISS FT by SMITH,RJ",,,"MISS FT by SMITH,RJ",,,,,,
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,,,,,,
8:52,,37 (+4),,33,"GOOD FT by SMITH,RJ",CENTRE-M 37-33 (-4),,"GOOD FT by SMITH,RJ",,,,,,
8:52,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",,,,,,
8:52,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
8:52,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
8:52,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
8:52,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
8:52,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
8:52,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
8:52,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
8:52,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
8:52,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
8:52,,,,,"SUB IN by WALKER,ART",,,"SUB IN by WALKER,ART",,,,,,
8:52,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",,,,,,
8:52,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",,,,,,
8:52,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
8:38,"MISS LAYUP by MURPHY,RAKIM",,,,,,,"MISS LAYUP by MURPHY,RAKIM",,,,,,
--,"REBOUND OFF by CROSS,JUSTIN",,,,,,,"REBOUND OFF by CROSS,JUSTIN",,,,,,
8:34,"MISS 3PTR by VINSEL,KAMERON",,,,,,,"MISS 3PTR by VINSEL,KAMERON",,,,,,
--,"REBOUND OFF by NIXON,BARRY",,,,,,,"REBOUND OFF by NIXON,BARRY",,,,,,
8:29,"MISS 3PTR by VINSEL,KAMERON",,,,,,,"MISS 3PTR by VINSEL,KAMERON",,,,,,
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",,,,,,
8:09,,,,,"MISS JUMPER by SPITZER,JAKOB",,,"MISS JUMPER by SPITZER,JAKOB",,,,,,
--,,,,,"REBOUND OFF by WALKER,ART",,,"REBOUND OFF by WALKER,ART",,,,,,
7:59,,,,,"MISS JUMPER by RAKES,BAILEY",,,"MISS JUMPER by RAKES,BAILEY",,,,,,
--,"REBOUND DEF by NIXON,BARRY",,,,,,,"REBOUND DEF by NIXON,BARRY",,,,,,
7:42,"MISS 3PTR by CROSS,JUSTIN",,,,,,,"MISS 3PTR by CROSS,JUSTIN",,,,,,
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",,,,,,
7:37,,,,,"TURNOVER by CRUMP,DAWSON",,,"TURNOVER by CRUMP,DAWSON",,,,,,
7:37,,,,,"FOUL by CRUMP,DAWSON",,,"FOUL by CRUMP,DAWSON",,,,,,
7:37,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
7:37,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
7:37,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
7:37,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
7:37,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
7:37,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",,,,,,
7:37,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
7:37,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
7:37,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
7:37,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
7:37,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
7:37,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",,,,,,
7:37,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",,,,,,
7:37,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",,,,,,
7:32,"GOOD JUMPER by GRADY,SONTIAGO",39 (+6),,33,,GUMBB 39-33 (-6),,"GOOD JUMPER by GRADY,SONTIAGO",,,,,,
7:19,,,,,"MISS LAYUP by RAKES,BAILEY",,,"MISS LAYUP by RAKES,BAILEY",,,,,,
7:19,"BLOCK by SIMMONS,RILEY",,,,,,,"BLOCK by SIMMONS,RILEY",,,,,,
--,"REBOUND DEF by JOHNSON,HENRY",,,,,,,"REBOUND DEF by JOHNSON,HENRY",,,,,,
6:59,"MISS 3PTR by SIMMONS,RILEY",,,,,,,"MISS 3PTR by SIMMONS,RILEY",,,,,,
--,"REBOUND OFF by JACKSON,CHRIS",,,,,,,"REBOUND OFF by JACKSON,CHRIS",,,,,,
6:54,"GOOD LAYUP by JACKSON,CHRIS(in the paint)",41 (+8),,33,,GUMBB 41-33 (-8),,"GOOD LAYUP by JACKSON,CHRIS(in the paint)",,,,,,
6:50,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,,,,,,
6:50,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",,,,,,
6:50,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",,,,,,
6:47,,,,,"TURNOVER by RAKES,BAILEY",,,"TURNOVER by RAKES,BAILEY",,,,,,
6:45,"STEAL by SIMMONS,RILEY",,,,,,,"STEAL by SIMMONS,RILEY",,,,,,
6:42,"MISS JUMPER by SIMMONS,RILEY",,,,,,,"MISS JUMPER by SIMMONS,RILEY",,,,,,
--,"REBOUND OFF by PINKARD,QUINCY",,,,,,,"REBOUND OFF by PINKARD,QUINCY",,,,,,
6:36,"MISS 3PTR by PINKARD,QUINCY",,,,,,,"MISS 3PTR by PINKARD,QUINCY",,,,,,
--,"REBOUND OFF by JOHNSON,HENRY",,,,,,,"REBOUND OFF by JOHNSON,HENRY",,,,,,
6:29,,,,,"FOUL by WALKER,ART",,,"FOUL by WALKER,ART",,,,,,
6:29,"MISS FT by JACKSON,CHRIS",,,,,,,"MISS FT by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",,,,,,
6:22,,,,,"MISS LAYUP by CRUMP,DAWSON",,,"MISS LAYUP by CRUMP,DAWSON",,,,,,
--,,,,,"REBOUND OFF by WALKER,ART",,,"REBOUND OFF by WALKER,ART",,,,,,
6:19,,,,,"MISS LAYUP by WALKER,ART",,,"MISS LAYUP by WALKER,ART",,,,,,
6:19,"BLOCK by JOHNSON,HENRY",,,,,,,"BLOCK by JOHNSON,HENRY",,,,,,
--,"REBOUND DEF by JOHNSON,HENRY",,,,,,,"REBOUND DEF by JOHNSON,HENRY",,,,,,
6:12,"MISS LAYUP by PINKARD,QUINCY",,,,,,,"MISS LAYUP by PINKARD,QUINCY",,,,,,
--,,,,,"REBOUND DEF by RAKES,BAILEY",,,"REBOUND DEF by RAKES,BAILEY",,,,,,
6:08,,41 (+6),,35,"GOOD LAYUP by CRUMP,DAWSON(fastbreak)(in the paint)",CENTRE-M 41-35 (-6),,"GOOD LAYUP by CRUMP,DAWSON(fastbreak)(in the paint)",,,,,,
--,,,,,"ASSIST by RAKES,BAILEY",,,"ASSIST by RAKES,BAILEY",,,,,,
6:03,"TURNOVER by SIMMONS,RILEY",,,,,,,"TURNOVER by SIMMONS,RILEY",,,,,,
6:02,,,,,"STEAL by WALKER,ART",,,"STEAL by WALKER,ART",,,,,,
5:53,"FOUL by PINKARD,QUINCY",,,,,,,"FOUL by PINKARD,QUINCY",,,,,,
5:53,,41 (+5),,36,"GOOD FT by RAKES,BAILEY",CENTRE-M 41-36 (-5),,"GOOD FT by RAKES,BAILEY",,,,,,
